"filename", "language", "YAML", "JSON with Comments", "Markdown", "HTML", "JSON", "JavaScript", "TypeScript JSX", "CSS", "TypeScript", "XML", "Shell Script", "Ignore", "SCSS", "Gradle", "Java Properties", "Batch", "Java", "Ruby", "Docker", "Swift", "Objective-C", "MS SQL", "comment", "blank", "total"
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.02-Inbox-View.md", "Markdown", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.03-Planner-View.md", "Markdown", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 66
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.04-Schedule-View.md", "Markdown", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 58
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.05-Board-View.md", "Markdown", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 67
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.06-Project-View.md", "Markdown", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 63
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.07-Tag-View.md", "Markdown", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 63
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.07a-Tags_Eat-the-Frog.md", "Markdown", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.07b-Tags_Ordinal-Priorities.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.08-Time-Estimates.md", "Markdown", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 45
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.09-Task-Attributes.md", "Markdown", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 106
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.10-Task-Notes.md", "Markdown", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 44
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.11-Subtasks.md", "Markdown", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 79
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.12-Scheduled-Tasks.md", "Markdown", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 54
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.13-Repeating-Tasks.md", "Markdown", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 81
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.14-How-Time-Is-Logged.md", "Markdown", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 71
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.15-Timers-and-Focus-Mode.md", "Markdown", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 152
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.16-Break-Reminders.md", "Markdown", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 120
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.17-Idle-Time.md", "Markdown", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 98
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.18-Reflection.md", "Markdown", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 37
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.19-Metrics.md", "Markdown", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 74
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.20-Task-Archiving.md", "Markdown", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 84
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.21-Worklog.md", "Markdown", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.22-Quick-History.md", "Markdown", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 61
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.23-Managing-Your-Data.md", "Markdown", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 68
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/4.24-Integrations.md", "Markdown", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 113
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/Home.md", "Markdown", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/_Footer.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/adil/Life_OS_v2/super-productivity/docs/wiki/_Sidebar.md", "Markdown", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 88
"/home/adil/Life_OS_v2/super-productivity/e2e/CLAUDE.md", "Markdown", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 163
"/home/adil/Life_OS_v2/super-productivity/e2e/README.md", "Markdown", 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 643
"/home/adil/Life_OS_v2/super-productivity/e2e/constants/selectors.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 18, 139
"/home/adil/Life_OS_v2/super-productivity/e2e/constants/timeouts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-archive-subtasks-backup.json", "JSON", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 333
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-full-migration-backup.json", "JSON", 0, 0, 0, 0, 576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 577
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-migration-client-a.json", "JSON", 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 397
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-migration-client-b.json", "JSON", 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 397
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-migration-collision-a.json", "JSON", 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 338
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/legacy-migration-collision-b.json", "JSON", 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 338
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/supersync.fixture.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 160
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/test-backup-encrypted.json", "JSON", 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 317
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/test-backup-with-archive.json", "JSON", 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 312
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/test-backup-with-archives.json", "JSON", 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 371
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/test-backup.json", "JSON", 0, 0, 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 317
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/test.fixture.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 161
"/home/adil/Life_OS_v2/super-productivity/e2e/fixtures/webdav.fixture.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 86
"/home/adil/Life_OS_v2/super-productivity/e2e/global-setup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 75
"/home/adil/Life_OS_v2/super-productivity/e2e/helpers/plugin-test.helpers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 62, 485
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/base.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 223
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/dialog.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 215
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/import.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 189
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/note.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 36, 237
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/planner.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 79
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/project.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 126, 682
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/schedule.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/settings.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34, 243
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/side-nav.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 69
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/supersync.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 196, 2014
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/sync.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 64, 453
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/tag.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 46, 279
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/task.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32, 246
"/home/adil/Life_OS_v2/super-productivity/e2e/pages/work-view.page.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 79
"/home/adil/Life_OS_v2/super-productivity/e2e/playwright.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 165
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/add-task-bar/add-task-bar-date-picker.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 115
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/all-basic-routes-without-error.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 45
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/app-features/app-features.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 101
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/app-features/clipboard-images.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 88
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/app-features/focus-mode-break.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 46, 242
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/app-features/focus-mode-feature.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 83
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/app-features/time-tracking-feature.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 78
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/autocomplete/autocomplete-dropdown.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 43
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/boards/kanban-basic.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 37, 159
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/break/take-a-break.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 115
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/daily-summary/daily-summary.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 45
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/focus-mode/bug-5995-break-resume.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 39, 202
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/focus-mode/flowtime-timer-bug-5117.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 54, 273
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/focus-mode/pomodoro-break-timing-bug-6044.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 57, 331
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/focus-mode/pomodoro-timer-sync-bug-5954.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 65, 382
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/focus-mode/pomodoro-timer-sync-bug-5974.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 212
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/import-export/archive-import-persistence.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 237
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/import-export/archive-subtasks.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 60, 347
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/import-export/markdown-link-persistence.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 133
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/issue-provider-panel/issue-provider-panel.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 75
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/keyboard/keyboard-shortcuts.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 157
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/menu/menu-touch-submenu.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 110
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/migration/legacy-data-migration.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 64, 459
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/migration/pre-migration-dialog.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 30, 158
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/navigation/basic-navigation.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 78
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/navigation/context-switching.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 44, 249
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/notes/notes-crud.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 120
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/performance/perf2.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 39
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-basic.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 76
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-multiple-days.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 82
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-navigation.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 80
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-scheduled-tasks.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 67
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-task-visibility.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 49
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/planner/planner-time-estimates.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 84
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/enable-plugin-test.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 91
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-enable-verify.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 75
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-feature-check.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 70
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-iframe.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 113
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-lifecycle.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 131
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-loading.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 35, 256
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-simple-enable.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 33
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-structure-test.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 129
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/plugin-upload.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 320
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/plugins/test-plugin-visibility.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 98
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/project/project.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 73
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/recurring/invalid-clock-string-bug-7067.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 209
"/home/adil/Life_OS_v2/super-productivity/e2e/tests/recurring/recurring-future-start-date-bug-6856.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 86
